1841.2	3.3535	3.8962
1908.8	3.3535	3.8962
1978.9	3.3535	3.8962
2051.5	3.3535	3.8962
2126.8	3.3535	3.8962
2204.8	3.3535	3.8962
2285.8	3.3535	3.8962
2369.7	3.3535	3.8962
2456.6	3.3535	3.8962
2546.8	3.3535	3.8962
2640.3	3.3535	3.8962
2737.2	3.3535	3.8962
2837.6	3.3535	3.8962
2941.8	3.3535	3.8962
3049.7	3.3535	3.8962
3161.7	3.3535	3.8962
3277.7	3.3535	3.8962
3398	3.3535	3.8963
3522.7	3.3535	3.8963
3652	3.3535	3.8963
3786.1	3.3536	3.8963
3925	3.3536	3.8963
4069.1	3.3536	3.8963
4218.4	3.3536	3.8963
4373.2	3.3536	3.8963
4533.7	3.3536	3.8963
4700.1	3.3536	3.8963
4872.7	3.3536	3.8964
5051.5	3.3537	3.8964
5236.9	3.3537	3.8964
5429.1	3.3537	3.8964
5628.3	3.3537	3.8964
5834.9	3.3537	3.8965
6049.1	3.3538	3.8965
6271.1	3.3538	3.8965
6501.2	3.3538	3.8966
6739.9	3.3539	3.8966
6987.2	3.3539	3.8967
7243.7	3.354	3.8967
7509.5	3.354	3.8968
7785.1	3.3541	3.8968
8070.9	3.3541	3.8969
8367.1	3.3542	3.897
8674.2	3.3543	3.8971
8992.5	3.3544	3.8971
9322.6	3.3545	3.8973
9664.7	3.3546	3.8974
10019	3.3547	3.8975
10387	3.3549	3.8976
10768	3.355	3.8978
11164	3.3552	3.898
11573	3.3554	3.8982
11998	3.3556	3.8984
12438	3.3558	3.8986
12895	3.3561	3.8989
13368	3.3564	3.8992
13859	3.3567	3.8995
14368	3.357	3.8999
14895	3.3574	3.9003
15442	3.3579	3.9007
16008	3.3584	3.9012
16596	3.3589	3.9018
17205	3.3595	3.9024
17836	3.3602	3.9031
18491	3.361	3.9038
19170	3.3618	3.9047
19873	3.3627	3.9056
20603	3.3637	3.9066
21359	3.3649	3.9078
22143	3.3661	3.909
22955	3.3676	3.9105
23798	3.3691	3.912
24671	3.3709	3.9137
25577	3.3728	3.9157
26515	3.3749	3.9178
27489	3.3773	3.9202
28498	3.38	3.9228
29543	3.3829	3.9257
30628	3.3862	3.9289
31752	3.3898	3.9325
32917	3.3938	3.9364
34125	3.3983	3.9408
35378	3.4033	3.9457
36676	3.4088	3.951
38022	3.4149	3.957
39418	3.4217	3.9636
40865	3.4293	3.9709
42364	3.4377	3.979
43919	3.4469	3.988
45531	3.4572	3.9979
47202	3.4687	4.0089
48935	3.4813	4.0211
50731	3.4953	4.0345
52593	3.5109	4.0494
54523	3.5281	4.0658
56524	3.5471	4.0839
58598	3.5681	4.104
60749	3.5914	4.126
62979	3.6172	4.1504
65290	3.6456	4.1772
67686	3.6769	4.2068
70171	3.7115	4.2393
72746	3.7495	4.275
75416	3.7914	4.3142
78184	3.8375	4.3572
81053	3.888	4.4043
84028	3.9434	4.4558
87112	4.0041	4.5121
90309	4.0704	4.5734
93624	4.1427	4.6401
97060	4.2214	4.7126
1.0062e+05	4.3069	4.7911
1.0432e+05	4.3995	4.876
1.0814e+05	4.4996	4.9675
1.1211e+05	4.6074	5.0659
1.1623e+05	4.7232	5.1713
1.2049e+05	4.847	5.284
1.2492e+05	4.9791	5.4038
1.295e+05	5.1193	5.5309
1.3425e+05	5.2676	5.6651
1.3918e+05	5.4236	5.8062
1.4429e+05	5.587	5.9539
1.4959e+05	5.7573	6.1077
1.5508e+05	5.9338	6.2671
1.6077e+05	6.1158	6.4314
1.6667e+05	6.3023	6.6
1.7278e+05	6.4924	6.7719
1.7913e+05	6.6851	6.9463
1.857e+05	6.8791	7.1221
1.9252e+05	7.0733	7.2984
1.9958e+05	7.2667	7.4742
2.0691e+05	7.4579	7.6485
2.145e+05	7.6461	7.8204
2.2237e+05	7.8301	7.9889
2.3053e+05	8.009	8.1532
2.39e+05	8.1822	8.3126
2.4777e+05	8.3488	8.4665
2.5686e+05	8.5083	8.6143
2.6629e+05	8.6604	8.7556
2.7606e+05	8.8048	8.8901
2.8619e+05	8.9411	9.0177
2.967e+05	9.0695	9.1381
3.0759e+05	9.1898	9.2513
3.1888e+05	9.3023	9.3575
3.3058e+05	9.407	9.4566
3.4271e+05	9.5042	9.549
3.5529e+05	9.5943	9.6348
3.6833e+05	9.6775	9.7143
3.8185e+05	9.7541	9.7878
3.9586e+05	9.8246	9.8555
4.1039e+05	9.8892	9.9179
4.2545e+05	9.9485	9.9751
4.4107e+05	10.003	10.028
4.5726e+05	10.052	10.076
4.7404e+05	10.097	10.12
4.9144e+05	10.138	10.16
5.0947e+05	10.176	10.196
5.2817e+05	10.21	10.23
5.4756e+05	10.24	10.26
5.6765e+05	10.268	10.288
5.8849e+05	10.294	10.313
6.1009e+05	10.317	10.335
6.3248e+05	10.337	10.356
6.5569e+05	10.356	10.375
6.7976e+05	10.373	10.392
7.047e+05	10.389	10.407
7.3057e+05	10.403	10.421
7.5738e+05	10.415	10.434
7.8518e+05	10.427	10.445
8.14e+05	10.437	10.455
8.4387e+05	10.446	10.465
8.7484e+05	10.455	10.473
9.0695e+05	10.462	10.481
9.4024e+05	10.469	10.488
9.7475e+05	10.475	10.494
1.0105e+06	10.481	10.5
1.0476e+06	10.486	10.505
1.0861e+06	10.491	10.51
1.1259e+06	10.495	10.514
1.1672e+06	10.499	10.518
1.2101e+06	10.502	10.522
1.2545e+06	10.506	10.525
1.3005e+06	10.509	10.528
1.3483e+06	10.511	10.531
1.3978e+06	10.514	10.533
1.4491e+06	10.516	10.536
1.5022e+06	10.518	10.538
1.5574e+06	10.52	10.54
1.6145e+06	10.522	10.542
1.6738e+06	10.524	10.543
1.7352e+06	10.526	10.545
1.7989e+06	10.527	10.547
1.8649e+06	10.529	10.548
1.9334e+06	10.53	10.55
2.0043e+06	10.532	10.551
2.0779e+06	10.533	10.553
2.1542e+06	10.535	10.554
2.2332e+06	10.536	10.555
2.3152e+06	10.538	10.557
2.4002e+06	10.539	10.558
2.4883e+06	10.541	10.56
2.5796e+06	10.542	10.561
2.6743e+06	10.544	10.563
2.7724e+06	10.546	10.564
2.8742e+06	10.547	10.566
2.9796e+06	10.549	10.567
3.089e+06	10.551	10.569
3.2024e+06	10.553	10.571
3.3199e+06	10.556	10.573
3.4418e+06	10.558	10.575
3.5681e+06	10.56	10.577
3.699e+06	10.563	10.58
3.8348e+06	10.566	10.582
3.9755e+06	10.569	10.585
4.1214e+06	10.572	10.588
4.2727e+06	10.575	10.591
4.4295e+06	10.579	10.594
4.5921e+06	10.583	10.597
4.7606e+06	10.587	10.601
4.9354e+06	10.592	10.605
5.1165e+06	10.596	10.609
5.3043e+06	10.601	10.614
5.499e+06	10.607	10.619
5.7008e+06	10.613	10.624
5.91e+06	10.619	10.629
6.1269e+06	10.626	10.635
6.3518e+06	10.633	10.642
6.5849e+06	10.641	10.649
6.8266e+06	10.649	10.656
7.0771e+06	10.658	10.664
7.3369e+06	10.668	10.672
7.6062e+06	10.678	10.681
7.8853e+06	10.689	10.691
8.1747e+06	10.701	10.701
8.4748e+06	10.713	10.713
8.7858e+06	10.727	10.725
9.1083e+06	10.741	10.737
9.4426e+06	10.756	10.751
9.7891e+06	10.773	10.766
1.0148e+07	10.791	10.781
1.0521e+07	10.81	10.798
1.0907e+07	10.83	10.816
1.1307e+07	10.852	10.835
1.1722e+07	10.875	10.856
1.2153e+07	10.9	10.878
1.2599e+07	10.926	10.902
1.3061e+07	10.954	10.927
1.354e+07	10.985	10.954
1.4037e+07	11.017	10.982
1.4552e+07	11.051	11.013
1.5087e+07	11.088	11.046
1.564e+07	11.127	11.08
1.6214e+07	11.168	11.118
1.6809e+07	11.213	11.157
1.7426e+07	11.26	11.199
1.8066e+07	11.31	11.244
1.8729e+07	11.363	11.292
1.9416e+07	11.419	11.343
2.0129e+07	11.479	11.396
2.0868e+07	11.543	11.454
2.1634e+07	11.61	11.514
2.2428e+07	11.681	11.578
2.3251e+07	11.756	11.646
2.4104e+07	11.835	11.718
2.4989e+07	11.919	11.794
2.5906e+07	12.007	11.874
2.6857e+07	12.1	11.959
2.7842e+07	12.197	12.047
2.8864e+07	12.299	12.141
2.9924e+07	12.406	12.239
3.1022e+07	12.518	12.342
3.2161e+07	12.634	12.449
3.3341e+07	12.756	12.562
3.4565e+07	12.882	12.679
3.5833e+07	13.014	12.802
3.7148e+07	13.15	12.929
3.8512e+07	13.291	13.061
3.9925e+07	13.437	13.197
4.1391e+07	13.587	13.339
4.291e+07	13.741	13.484
4.4484e+07	13.899	13.635
4.6117e+07	14.061	13.789
4.781e+07	14.226	13.947
4.9564e+07	14.394	14.108
5.1384e+07	14.565	14.273
5.3269e+07	14.739	14.441
5.5225e+07	14.914	14.611
5.7251e+07	15.091	14.784
5.9353e+07	15.269	14.958
6.1531e+07	15.447	15.133
6.3789e+07	15.626	15.31
6.613e+07	15.804	15.487
6.8558e+07	15.981	15.663
7.1074e+07	16.158	15.84
7.3682e+07	16.333	16.016
7.6387e+07	16.506	16.19
7.919e+07	16.677	16.363
8.2097e+07	16.846	16.534
8.511e+07	17.013	16.703
8.8233e+07	17.178	16.87
9.1472e+07	17.341	17.035
9.4829e+07	17.503	17.199
9.8309e+07	17.666	17.362
1.0192e+08	17.832	17.526
1.0566e+08	18.006	17.694
1.0954e+08	18.194	17.87
1.1356e+08	18.405	18.063
1.1772e+08	18.656	18.283
1.2204e+08	18.969	18.55
1.2652e+08	19.382	18.895
1.3117e+08	19.946	19.362
1.3598e+08	20.74	20.023
1.4097e+08	21.873	20.982
1.4615e+08	23.484	22.385
1.5151e+08	25.736	24.412
1.5707e+08	28.769	27.252
1.6284e+08	32.628	31.018
1.6881e+08	37.177	35.632
1.7501e+08	42.069	40.75
1.8143e+08	46.846	45.839
1.8809e+08	51.1	50.393
1.9499e+08	54.605	54.118
2.0215e+08	57.327	56.964
2.0957e+08	59.357	59.044
2.1726e+08	60.84	60.53
2.2523e+08	61.918	61.589
2.335e+08	62.709	62.354
2.4207e+08	63.303	62.922
2.5096e+08	63.765	63.362
2.6017e+08	64.139	63.719
2.6971e+08	64.456	64.022
2.7961e+08	64.735	64.292
2.8988e+08	64.99	64.541
3.0052e+08	65.231	64.776
3.1154e+08	65.464	65.005
3.2298e+08	65.694	65.23
3.3483e+08	65.923	65.454
3.4712e+08	66.153	65.679
3.5986e+08	66.386	65.907
3.7307e+08	66.624	66.138
3.8676e+08	66.868	66.374
4.0096e+08	67.118	66.616
4.1567e+08	67.375	66.863
4.3093e+08	67.64	67.117
4.4675e+08	67.913	67.379
4.6314e+08	68.195	67.647
4.8014e+08	68.485	67.925
4.9776e+08	68.785	68.21
5.1603e+08	69.095	68.504
5.3497e+08	69.414	68.807
5.546e+08	69.743	69.119
5.7496e+08	70.081	69.44
5.9606e+08	70.428	69.77
6.1794e+08	70.785	70.109
6.4062e+08	71.15	70.456
6.6413e+08	71.524	70.812
6.885e+08	71.904	71.176
7.1377e+08	72.292	71.547
7.3997e+08	72.686	71.925
7.6713e+08	73.085	72.309
7.9528e+08	73.488	72.698
8.2447e+08	73.895	73.092
8.5473e+08	74.304	73.49
8.861e+08	74.714	73.89
9.1863e+08	75.124	74.292
9.5234e+08	75.533	74.695
9.8729e+08	75.94	75.098
1.0235e+09	76.343	75.499
1.0611e+09	76.741	75.898
1.1e+09	77.135	76.294
1.1404e+09	77.521	76.685
1.1823e+09	77.901	77.07
1.2257e+09	78.272	77.45
1.2706e+09	78.633	77.822
1.3173e+09	78.986	78.186
1.3656e+09	79.327	78.542
1.4157e+09	79.658	78.888
1.4677e+09	79.978	79.225
1.5216e+09	80.286	79.551
1.5774e+09	80.582	79.867
1.6353e+09	80.867	80.171
1.6953e+09	81.139	80.465
1.7576e+09	81.399	80.747
1.8221e+09	81.647	81.018
1.8889e+09	81.884	81.277
1.9583e+09	82.109	81.525
2.0301e+09	82.323	81.761
2.1046e+09	82.525	81.987
2.1819e+09	82.717	82.202
2.262e+09	82.898	82.406
2.345e+09	83.07	82.6
2.4311e+09	83.231	82.783
2.5203e+09	83.384	82.957
2.6128e+09	83.527	83.122
2.7087e+09	83.663	83.278
2.8081e+09	83.79	83.425
2.9111e+09	83.91	83.564
3.018e+09	84.022	83.695
3.1288e+09	84.128	83.819
3.2436e+09	84.227	83.936
3.3626e+09	84.321	84.046
3.486e+09	84.409	84.15
3.614e+09	84.492	84.248
3.7466e+09	84.57	84.34
3.8841e+09	84.643	84.428
4.0267e+09	84.713	84.511
4.1745e+09	84.778	84.589
4.3277e+09	84.84	84.663
4.4865e+09	84.899	84.734
4.6512e+09	84.955	84.801
4.8219e+09	85.009	84.864
4.9989e+09	85.06	84.926
5.1824e+09	85.109	84.984
5.3726e+09	85.157	85.04
5.5697e+09	85.203	85.095
5.7742e+09	85.247	85.147
5.9861e+09	85.291	85.198
6.2058e+09	85.334	85.249
6.4335e+09	85.377	85.298
6.6697e+09	85.419	85.346
6.9145e+09	85.462	85.394
7.1682e+09	85.504	85.442
7.4313e+09	85.548	85.491
7.7041e+09	85.592	85.539
7.9868e+09	85.637	85.588
8.28e+09	85.683	85.639
8.5838e+09	85.731	85.69
8.8989e+09	85.781	85.743
9.2255e+09	85.833	85.798
9.5641e+09	85.888	85.854
9.9151e+09	85.945	85.914
1.0279e+10	86.005	85.976
1.0656e+10	86.069	86.04
1.1047e+10	86.137	86.109
1.1453e+10	86.209	86.181
1.1873e+10	86.286	86.257
1.2309e+10	86.367	86.337
1.2761e+10	86.454	86.422
1.3229e+10	86.547	86.513
1.3715e+10	86.646	86.609
1.4218e+10	86.752	86.711
1.474e+10	86.865	86.819
1.5281e+10	86.986	86.934
1.5842e+10	87.115	87.057
1.6423e+10	87.253	87.188
1.7026e+10	87.4	87.326
1.7651e+10	87.557	87.474
1.8298e+10	87.724	87.63
1.897e+10	87.902	87.797
1.9666e+10	88.091	87.973
2.0388e+10	88.291	88.16
2.1136e+10	88.504	88.357
2.1912e+10	88.729	88.566
2.2716e+10	88.967	88.787
2.355e+10	89.219	89.019
2.4414e+10	89.483	89.264
2.531e+10	89.761	89.521
2.6239e+10	90.053	89.79
2.7202e+10	90.358	90.072
2.8201e+10	90.677	90.367
2.9236e+10	91.008	90.674
3.0309e+10	91.353	90.993
3.1421e+10	91.71	91.324
3.2574e+10	92.078	91.666
3.377e+10	92.458	92.02
3.5009e+10	92.848	92.384
3.6294e+10	93.246	92.758
3.7626e+10	93.653	93.14
3.9007e+10	94.067	93.531
4.0439e+10	94.487	93.928
4.1923e+10	94.91	94.332
4.3462e+10	95.337	94.74
4.5057e+10	95.765	95.151
4.6711e+10	96.192	95.565
4.8425e+10	96.619	95.979
5.0202e+10	97.042	96.393
5.2045e+10	97.461	96.805
5.3955e+10	97.874	97.215
